,Age,Experience,Income,CCAvg,Mortgage,Family_2,Family_3,Family_4,Education_2,Education_3,Personal_Loan_1,Securities_Account_1,CD Account_1,Online_1,CreditCard_1
2453,43,19,60,2.1,0,0,1,0,0,1,0,0,0,1,0
1773,31,5,28,0.8,0,0,0,1,0,0,0,0,0,0,0
1578,38,13,12,0.3,104,1,0,0,1,0,0,1,0,1,0
3943,61,36,188,9.3,0,0,0,0,1,0,1,0,0,0,0
3657,52,26,104,2.4,0,1,0,0,1,0,0,0,0,1,1
3304,42,17,108,1.0,383,0,1,0,0,0,0,0,0,1,0
4736,51,25,65,0.7,0,0,1,0,1,0,0,0,0,0,0
2039,51,25,32,0.4,0,1,0,0,0,1,0,0,0,1,0
4118,40,16,34,0.7,0,0,0,0,0,0,0,0,0,1,1
3077,46,21,44,0.3,110,0,0,0,0,0,0,1,0,1,0
3704,36,11,184,5.1,0,1,0,0,1,0,1,0,0,0,0
110,41,14,9,1.0,0,0,1,0,1,0,0,0,0,0,0
2305,32,7,185,6.7,0,1,0,0,0,0,0,0,1,1,1
3692,57,33,64,2.2,0,0,0,1,0,0,0,0,0,1,0
2345,65,40,89,4.1,299,0,0,0,0,0,1,0,1,1,0
3210,43,19,60,2.5,0,1,0,0,0,0,0,1,0,0,0
1089,53,29,94,1.0,0,0,0,1,1,0,0,0,0,1,0
929,55,30,22,1.5,91,0,0,0,1,0,0,0,0,0,1
1338,51,27,42,0.1,0,0,0,1,0,1,0,0,0,0,0
2093,48,23,75,3.6,0,0,0,1,0,1,0,0,0,1,1
3275,32,8,65,1.2,268,0,0,0,0,0,0,0,0,1,0
936,62,32,19,1.5,0,0,0,0,0,1,0,1,0,0,0
3228,27,2,45,1.7,0,1,0,0,1,0,0,0,0,0,1
2618,23,-3,55,2.4,145,0,1,0,1,0,0,0,0,1,0
4973,31,1,68,4.0,0,0,0,1,0,1,0,0,0,1,0
1250,47,20,81,2.67,0,0,0,0,1,0,0,0,0,1,0
4530,33,9,19,1.0,92,1,0,0,1,0,0,0,0,1,0
4612,32,6,18,0.3,0,1,0,0,1,0,0,0,0,1,0
3006,62,37,169,5.0,184,0,1,0,1,0,1,0,1,1,1
2839,58,33,75,0.0,0,1,0,0,0,1,0,0,0,1,0
2204,63,37,20,0.4,76,1,0,0,0,0,0,0,0,0,0
4535,42,18,39,2.1,0,0,1,0,0,1,0,0,0,0,0
2603,53,27,60,0.2,0,0,0,0,0,0,0,0,0,1,0
3551,60,35,55,0.5,172,0,1,0,1,0,0,0,0,0,0
2655,50,26,42,1.0,78,1,0,0,0,1,0,1,0,1,0
3160,41,15,158,4.7,0,0,0,0,1,0,1,1,1,0,1
705,62,36,30,0.7,0,0,1,0,1,0,0,0,0,1,0
1197,48,23,8,0.4,0,0,0,0,0,1,0,0,0,0,1
3376,46,21,170,2.8,0,1,0,0,0,0,0,0,0,0,0
1630,41,17,99,1.8,0,1,0,0,1,0,0,0,0,1,1
434,30,6,45,1.8,0,0,0,0,1,0,0,0,0,1,0
3781,65,40,118,1.3,333,0,0,0,0,0,0,0,1,1,1
2595,35,10,105,4.6,0,0,0,0,0,0,0,0,0,0,0
383,44,18,53,0.2,0,0,0,0,0,0,0,0,0,1,0
2126,44,19,83,0.4,141,0,0,1,0,0,0,0,0,0,0
3707,43,18,35,0.6,0,0,0,0,0,1,0,0,0,0,0
4999,28,4,83,0.8,0,0,1,0,0,0,0,0,0,1,1
3393,37,11,81,0.9,0,0,1,0,1,0,0,0,0,1,1
3945,29,3,123,5.6,428,0,1,0,0,1,1,0,0,1,0
2245,54,28,33,0.7,0,1,0,0,1,0,0,0,0,0,1
432,43,17,91,5.7,0,0,0,0,0,0,0,0,0,1,0
739,49,23,82,2.4,0,1,0,0,1,0,0,0,0,0,0
3388,45,21,115,3.3,85,1,0,0,0,0,0,0,0,1,0
3738,54,28,45,1.4,0,0,1,0,0,0,0,0,0,0,1
2139,57,32,113,0.1,0,0,0,0,0,1,0,0,0,1,0
3485,39,13,39,0.8,0,1,0,0,0,1,0,0,0,0,0
3373,28,2,182,7.2,442,0,1,0,1,0,1,0,1,1,1
1675,60,35,119,3.9,0,1,0,0,0,0,0,1,0,1,0
3319,60,35,153,2.0,0,0,1,0,0,1,1,0,0,0,1
2296,27,3,82,0.2,0,1,0,0,0,0,0,0,0,0,1
3,35,9,100,2.7,0,0,0,0,1,0,0,0,0,0,0
4513,43,19,114,1.7,0,0,0,0,0,0,0,0,0,1,0
3239,30,4,40,0.3,0,0,0,0,0,0,0,0,0,1,0
7,50,24,22,0.3,0,0,0,0,0,1,0,0,0,0,1
1916,57,32,64,1.6,0,0,1,0,0,1,0,0,0,1,0
1814,48,22,79,0.7,0,0,1,0,1,0,0,0,0,1,0
1759,31,6,44,0.8,0,0,0,1,0,0,0,0,0,0,0
403,55,30,39,1.9,0,1,0,0,1,0,0,0,0,0,0
4645,34,10,45,1.7,84,0,0,0,0,0,0,0,0,0,0
50,32,8,8,0.7,0,0,0,1,1,0,0,1,0,1,0
2796,57,32,30,2.0,0,1,0,0,1,0,0,0,0,0,0
2883,40,14,92,1.4,0,0,0,1,1,0,0,0,0,1,0
4428,51,27,12,1.0,0,0,0,1,0,0,0,1,0,1,0
558,30,5,38,2.0,0,0,0,1,1,0,0,1,0,0,0
726,58,33,53,2.1,0,0,0,1,0,0,0,0,0,1,0
1734,35,10,79,2.1,182,0,0,1,0,1,0,0,0,1,0
4680,46,21,154,2.8,94,1,0,0,0,0,0,0,0,0,0
1151,49,23,12,0.1,0,1,0,0,0,1,0,1,1,1,0
4093,49,24,138,2.2,0,1,0,0,1,0,1,0,0,1,0
3328,45,20,22,0.1,0,0,0,0,0,0,0,0,0,0,0
545,43,19,28,0.3,87,0,0,1,0,0,0,0,0,0,0
4142,57,32,70,1.6,0,0,1,0,0,1,0,0,0,0,0
2512,58,32,111,1.4,298,1,0,0,0,0,0,0,0,1,0
1614,47,23,89,2.6,0,0,0,0,1,0,0,1,1,1,1
1071,39,14,61,0.5,137,0,1,0,0,1,0,0,0,1,0
3938,49,24,13,0.0,0,1,0,0,0,0,0,0,0,1,0
716,29,5,31,0.4,161,0,0,1,1,0,0,0,0,1,1
4542,53,29,20,0.2,0,0,0,0,0,0,0,1,1,1,1
4924,36,12,89,2.7,0,1,0,0,0,0,0,0,0,0,0
1396,42,18,43,0.3,158,0,0,0,0,1,0,0,0,0,0
1231,66,41,144,2.5,0,0,0,0,0,0,0,1,1,1,1
3609,29,5,162,4.3,0,0,0,0,0,0,0,0,0,0,1
3822,63,33,178,9.0,0,0,0,1,0,1,1,0,0,0,0
318,27,2,110,1.8,190,0,0,1,0,1,0,0,0,1,0
3886,67,43,79,1.7,215,0,0,1,1,0,0,0,1,1,1
1672,48,23,173,0.2,0,0,1,0,0,0,1,0,1,1,1
4937,33,8,162,8.6,0,0,0,0,0,0,0,0,1,1,1
4160,30,4,11,0.1,0,0,0,0,1,0,0,0,0,1,1
4908,40,16,138,6.1,0,1,0,0,0,0,0,0,0,1,0
1587,52,28,21,0.4,0,1,0,0,0,0,0,1,0,1,0
427,32,7,35,1.3,116,0,1,0,0,0,0,0,0,0,1
1785,29,3,190,4.5,0,1,0,0,0,0,0,0,0,1,0
4835,65,39,25,0.4,113,1,0,0,0,0,0,0,0,1,0
480,54,29,68,1.6,0,0,1,0,0,1,0,0,0,1,1
2113,57,33,25,1.0,0,1,0,0,0,0,0,0,0,1,0
546,27,2,68,2.6,203,0,1,0,0,1,0,1,0,0,0
1298,38,14,74,3.6,0,0,0,0,1,0,0,0,0,1,1
262,49,23,33,0.3,0,0,0,0,0,1,0,0,1,1,1
3073,29,5,149,1.5,0,0,0,0,0,0,0,0,0,1,0
2444,60,35,38,0.5,0,0,1,0,1,0,0,0,0,1,1
3321,41,15,120,5.2,0,0,0,0,0,0,0,0,0,1,0
666,52,26,112,2.4,0,0,0,0,0,0,0,1,1,1,1
171,52,28,11,0.4,0,0,1,0,0,0,0,1,0,0,0
1176,29,3,103,3.4,0,0,0,1,0,0,1,0,0,1,0
3191,30,5,83,1.8,0,0,0,1,0,1,0,0,0,0,1
1077,29,3,175,3.3,329,0,1,0,0,1,1,0,0,1,0
3842,61,35,91,2.0,0,1,0,0,0,0,0,0,0,1,0
2697,57,32,44,0.5,0,0,1,0,1,0,0,0,0,1,0
686,24,-1,38,0.6,0,0,0,1,1,0,0,0,0,1,0
4548,58,33,73,0.7,241,0,0,1,0,0,0,0,0,0,0
3833,33,9,83,0.1,0,0,0,0,0,0,0,0,0,1,0
693,40,15,40,2.2,107,1,0,0,0,1,0,0,0,1,0
3643,57,32,80,1.6,144,0,1,0,0,1,0,0,0,1,1
4359,38,12,58,2.8,0,1,0,0,0,0,0,0,0,1,0
4177,47,23,75,2.6,0,0,0,0,1,0,0,0,0,0,1
4456,29,3,35,0.3,88,1,0,0,0,0,0,0,1,1,1
3400,48,22,39,1.2,0,0,0,0,1,0,0,0,0,0,0
2640,39,13,81,2.8,0,1,0,0,0,0,0,0,0,1,0
3623,28,3,45,1.7,95,0,0,1,1,0,0,0,0,0,0
2954,31,7,42,2.4,0,0,0,0,1,0,0,0,0,1,1
3941,57,33,79,2.7,294,0,0,0,1,0,0,0,0,1,1
4678,33,7,115,2.7,283,0,0,0,1,0,0,0,0,1,0
3728,28,3,118,2.4,161,0,1,0,1,0,1,0,0,0,0
781,56,32,158,3.7,0,0,1,0,0,1,1,0,0,1,0
4111,43,17,21,1.5,0,0,1,0,0,0,0,0,0,0,0
1900,61,36,10,0.4,0,0,0,1,1,0,0,0,0,1,0
541,30,6,141,4.33,0,1,0,0,0,0,0,0,0,0,0
711,62,37,83,1.8,187,0,1,0,1,0,0,1,0,0,0
3060,64,38,168,5.7,0,0,0,1,0,1,1,0,0,1,0
3273,40,15,180,4.1,0,0,0,0,0,0,0,0,0,0,0
1993,30,5,122,3.1,0,1,0,0,0,0,0,0,0,0,0
630,32,7,35,1.3,108,0,1,0,0,0,0,0,0,0,1
254,65,41,134,3.9,121,0,1,0,0,1,1,0,0,1,0
1787,32,6,44,0.2,0,0,0,1,0,0,0,1,1,1,1
3358,59,35,40,0.4,0,0,0,1,0,0,0,0,0,0,0
882,51,25,185,1.7,0,0,0,0,0,0,0,0,0,0,0
2975,57,33,43,1.5,168,0,1,0,0,0,0,0,0,0,1
2104,40,14,58,0.2,0,0,0,1,0,1,0,0,0,1,0
1240,52,27,15,0.8,101,0,0,1,0,0,0,0,0,0,0
3577,39,9,32,2.0,0,0,1,0,0,1,0,0,0,1,0
4940,46,22,19,0.5,0,0,1,0,0,0,0,0,0,1,0
2379,42,18,110,6.1,182,1,0,0,0,0,0,0,0,1,0
1171,64,40,43,1.9,0,0,0,0,1,0,0,0,0,1,0
4664,62,37,83,0.1,0,0,0,1,1,0,0,0,0,0,0
4976,29,5,31,1.8,0,0,0,0,1,0,0,0,0,1,1
3700,48,22,128,5.7,0,0,0,0,0,0,0,1,0,0,0
3044,41,16,15,0.3,83,1,0,0,1,0,0,0,0,0,0
3656,35,8,30,1.0,0,0,0,1,1,0,0,1,0,0,0
588,41,17,40,2.5,0,1,0,0,0,0,0,0,1,1,1
790,55,30,58,0.9,0,0,0,1,0,0,0,0,0,1,1
3853,45,21,83,2.0,0,0,0,1,0,1,0,0,0,1,0
1144,49,24,91,2.8,0,0,0,0,1,0,0,0,0,0,0
1329,28,4,32,1.0,0,0,1,0,1,0,0,0,0,0,0
4858,50,24,62,0.8,0,1,0,0,0,1,0,0,0,1,0
4859,34,8,165,7.0,541,0,0,0,0,1,1,0,0,0,0
4526,36,9,40,1.67,129,1,0,0,1,0,0,1,0,1,0
3135,25,0,91,1.8,321,1,0,0,1,0,0,0,0,0,0
75,31,7,135,3.8,0,0,0,1,1,0,1,0,1,1,1
2064,54,29,65,1.8,0,0,0,1,0,1,0,0,0,0,1
3253,55,30,35,1.5,118,0,0,0,1,0,0,0,0,0,1
3530,54,28,49,2.8,0,0,0,1,1,0,0,1,0,0,0
3138,36,11,103,4.6,255,0,0,0,0,0,0,0,0,1,0
3765,26,0,54,0.3,0,0,1,0,0,1,0,0,0,1,0
554,28,2,149,7.2,0,1,0,0,0,0,0,0,0,1,0
4186,33,9,10,1.0,81,0,0,1,0,0,0,0,0,0,1
1466,33,9,145,4.33,277,1,0,0,0,0,0,0,0,0,1
4786,36,12,18,1.0,0,0,0,1,0,0,0,0,0,1,1
1735,60,36,31,0.4,0,0,1,0,1,0,0,0,0,1,1
1101,42,17,95,0.5,0,0,1,0,0,1,0,0,0,0,0
2803,43,18,41,0.3,0,0,0,0,0,1,0,0,0,1,0
2097,37,11,14,0.1,113,0,1,0,1,0,0,0,0,1,0
4651,48,24,58,1.7,0,1,0,0,0,0,0,0,0,0,0
4383,28,4,85,2.5,0,0,1,0,0,0,0,0,0,1,0
945,57,32,33,1.5,0,0,0,0,1,0,0,0,0,1,0
3793,54,28,140,2.9,0,0,0,0,0,0,0,0,0,1,0
4890,61,35,51,1.4,0,0,1,0,0,1,0,0,0,1,0
842,34,10,54,2.0,0,0,1,0,0,0,0,0,0,0,0
4213,49,25,39,1.9,0,0,1,0,1,0,0,0,0,0,0
3187,43,18,41,0.5,0,0,0,0,0,1,0,0,0,0,0
4253,54,28,61,3.0,0,0,1,0,1,0,0,0,0,1,1
2501,44,18,90,2.6,0,0,0,1,0,1,0,0,0,1,0
3480,64,39,49,1.5,0,1,0,0,0,0,0,1,0,1,0
4484,36,11,195,3.0,0,1,0,0,0,0,0,0,0,1,1
968,55,31,90,2.7,0,0,0,0,1,0,0,0,0,1,1
2418,41,17,28,0.7,0,0,0,0,0,0,0,0,0,0,1
2650,64,40,52,1.1,226,1,0,0,0,0,0,0,0,0,0
1281,39,15,52,2.33,0,0,1,0,0,0,0,0,0,1,0
225,39,13,93,1.5,0,0,0,0,0,1,0,0,0,0,1
3752,55,30,82,1.3,219,0,0,1,0,1,0,0,0,0,1
755,56,30,45,0.7,0,0,0,1,1,0,0,0,0,0,1
4381,33,8,39,0.8,0,0,0,1,0,0,0,0,0,1,0
3522,64,40,90,0.0,134,1,0,0,0,1,0,0,0,0,0
2304,27,2,170,4.7,0,0,1,0,0,0,1,0,0,1,0
3668,38,13,129,0.3,75,0,0,1,0,1,1,0,0,1,0
3773,62,36,83,2.4,0,0,0,1,0,1,0,1,0,0,0
845,44,17,29,1.0,0,0,1,0,1,0,0,0,0,1,1
572,39,15,128,3.4,0,0,0,0,0,0,0,0,0,0,0
3834,48,22,28,1.4,75,0,0,0,0,1,0,0,0,1,0
3385,42,17,73,0.4,0,0,0,1,0,0,0,1,0,0,0
1857,37,13,105,0.8,0,0,0,0,1,0,0,0,0,0,1
1131,57,27,90,4.5,0,1,0,0,0,1,0,0,0,1,0
3678,49,25,30,0.6,0,0,0,1,0,0,0,0,0,0,0
1624,28,2,31,0.3,0,1,0,0,1,0,0,1,0,1,0
4009,42,18,189,7.6,0,1,0,0,0,0,0,0,0,1,0
154,54,29,58,1.3,0,0,0,1,0,1,0,0,0,0,0
476,60,34,53,0.8,0,0,0,0,1,0,0,1,0,0,1
4839,34,8,52,0.2,0,0,0,1,0,0,0,0,0,1,0
4078,36,12,58,3.6,0,0,0,0,1,0,0,0,0,0,0
81,47,22,40,2.7,0,0,1,0,1,0,0,0,0,1,0
1039,41,16,175,1.1,0,1,0,0,0,1,1,0,0,1,0
1690,26,1,102,1.9,0,0,0,0,0,0,0,0,0,0,0
4036,46,21,13,0.7,0,1,0,0,0,1,0,0,0,1,0
2742,39,14,89,0.4,0,1,0,0,0,0,0,0,0,1,0
1651,62,36,158,6.3,0,1,0,0,0,1,1,0,0,1,0
551,59,34,14,0.1,0,0,0,0,0,0,0,0,0,1,1
4830,37,12,60,2.1,217,0,0,1,0,1,0,0,0,1,0
4960,58,28,81,3.0,0,0,0,0,0,1,0,0,0,1,0
1087,38,13,54,0.7,196,0,1,0,1,0,0,0,0,0,0
2089,53,29,95,2.7,0,0,0,0,1,0,0,0,0,1,0
382,65,41,133,2.0,0,0,0,1,0,0,1,0,0,0,1
1099,30,6,52,0.7,0,0,1,0,1,0,0,0,0,1,0
4785,30,5,23,0.9,0,1,0,0,0,1,0,1,0,1,0
4468,67,42,51,2.2,0,0,1,0,0,0,0,0,0,1,1
482,56,32,173,4.6,88,0,0,0,1,0,1,0,1,1,0
1946,53,23,58,2.0,0,0,0,1,0,1,0,0,0,1,1
2347,64,39,8,0.1,87,0,1,0,0,1,0,0,0,0,1
4913,30,4,110,2.9,0,0,0,0,0,1,0,0,0,1,0
4813,49,23,60,0.7,142,0,1,0,1,0,0,0,0,1,1
2471,36,11,44,1.1,85,1,0,0,1,0,0,0,0,1,0
918,41,16,64,0.5,0,0,1,0,0,1,0,0,0,0,0
984,50,25,15,0.4,0,0,0,0,0,1,0,0,0,0,0
4564,58,32,28,0.3,148,1,0,0,0,0,0,0,0,0,0
473,64,39,182,1.2,547,0,0,0,1,0,1,0,0,1,0
3251,52,26,78,3.0,0,0,1,0,1,0,0,0,0,0,1
1120,34,8,38,2.0,0,1,0,0,0,1,0,0,0,1,1
2824,62,36,44,0.3,0,1,0,0,0,0,0,0,0,0,0
4963,32,6,98,4.5,306,1,0,0,0,1,0,0,0,0,0
89,25,-1,113,2.3,0,0,0,1,0,1,0,0,0,0,1
850,46,20,39,0.2,0,0,0,0,0,0,0,0,0,0,0
3379,65,41,83,2.0,0,0,1,0,0,1,0,0,0,1,0
4330,62,37,44,1.1,0,0,0,0,0,1,0,0,0,0,0
2319,34,9,198,3.0,422,1,0,0,0,0,0,0,0,1,0
297,55,25,70,1.4,0,0,1,0,0,1,0,0,0,1,0
2842,36,11,90,2.8,0,0,0,0,0,0,0,0,0,1,0
527,33,8,65,0.1,89,1,0,0,0,0,0,0,0,1,0
4379,42,17,53,1.9,0,0,0,1,0,1,0,0,0,1,0
442,58,28,122,3.0,115,0,0,0,0,1,1,0,0,1,0
72,44,20,130,5.0,0,0,0,0,0,0,0,0,0,0,1
2949,37,11,19,0.2,0,0,1,0,1,0,0,0,0,1,0
1684,60,34,83,2.0,249,1,0,0,0,0,0,0,0,0,0
2320,46,22,84,2.0,0,0,0,1,0,1,0,0,0,1,0
1138,30,6,83,3.4,0,0,0,1,0,0,0,1,0,1,0
2366,30,4,63,2.2,0,0,0,1,1,0,0,1,0,1,0
3500,51,26,90,2.8,0,0,0,0,1,0,0,0,0,1,1
4231,56,32,60,1.8,227,0,0,0,0,1,0,0,0,1,0
2985,48,23,63,3.6,0,0,0,1,0,1,0,0,0,0,0
1006,63,38,103,2.5,0,0,0,0,0,0,0,0,0,1,0
4794,56,30,29,1.5,146,0,0,1,0,1,0,0,0,0,0
4278,56,31,51,1.7,0,0,1,0,0,0,0,0,0,1,1
1475,44,19,78,3.8,268,1,0,0,0,1,0,0,0,0,0
83,33,9,50,2.4,0,0,0,0,1,0,0,0,0,0,0
2300,66,41,70,2.2,0,0,1,0,0,0,0,0,0,0,0
4508,27,2,85,1.9,0,0,0,0,0,0,0,0,0,1,1
1836,44,19,74,1.9,0,0,0,1,0,1,0,0,0,0,0
3225,52,28,38,0.9,0,0,0,1,1,0,0,0,0,0,1
4745,49,23,129,0.3,0,0,0,0,0,0,0,0,0,1,1
2543,64,39,24,0.6,0,0,0,1,1,0,0,0,0,0,0
2073,46,20,54,0.7,154,0,0,0,0,1,0,0,0,1,1
4488,30,4,50,1.5,0,0,0,0,0,0,0,0,0,0,0
47,37,12,194,0.2,211,0,0,1,0,1,1,1,1,1,1
2213,61,37,45,0.8,0,0,0,0,0,0,0,0,0,0,0
4096,38,14,49,2.8,0,0,1,0,0,0,0,0,0,0,0
2927,43,17,124,5.2,0,0,0,0,0,0,0,0,0,0,0
397,26,2,48,0.7,0,0,1,0,1,0,0,0,0,1,0
1507,43,18,50,1.9,0,0,0,1,0,1,0,0,0,0,0
2253,59,35,25,0.3,75,1,0,0,0,0,0,0,0,1,0
4299,30,5,73,2.6,133,0,0,0,1,0,0,0,0,1,0
4325,59,35,52,1.5,0,0,0,1,0,0,0,0,0,1,1
4582,25,-1,69,0.3,0,0,1,0,0,1,0,0,0,1,0
4446,61,35,61,2.2,117,0,1,0,0,1,0,0,0,1,1
4714,27,3,81,1.5,307,0,1,0,0,0,0,1,1,1,1
986,53,27,101,4.9,0,0,0,1,0,0,0,0,0,1,0
4558,44,19,82,0.4,0,1,0,0,0,0,0,0,0,1,1
3202,30,4,25,0.3,0,1,0,0,0,0,0,1,0,1,0
484,25,1,113,0.2,0,1,0,0,0,0,0,0,0,1,1
4773,53,28,48,1.9,0,1,0,0,1,0,0,0,0,1,0
237,62,38,83,1.8,0,0,0,0,0,1,0,0,0,1,0
3495,32,8,44,1.8,192,0,0,0,1,0,0,0,0,1,0
4187,30,5,109,2.2,103,0,0,1,1,0,0,0,0,0,1
471,50,24,30,0.1,161,0,0,1,0,0,0,0,0,1,1
3207,56,32,84,4.3,0,0,0,0,0,0,0,0,0,1,1
1104,51,25,181,1.7,0,0,0,0,0,0,0,0,0,1,1
2538,37,12,175,7.8,297,1,0,0,0,0,0,0,0,1,1
802,36,12,51,2.0,214,0,1,0,0,0,0,0,0,1,0
4023,51,25,175,0.7,312,0,1,0,0,0,1,0,0,0,0
4923,40,15,73,3.0,0,0,1,0,0,0,0,0,0,1,1
2698,38,14,122,8.0,0,1,0,0,0,0,0,0,0,1,1
2316,54,30,112,6.8,0,1,0,0,0,0,0,0,0,1,0
2657,31,6,72,2.6,0,0,0,0,1,0,0,0,0,1,0
2891,59,33,63,1.6,0,0,0,0,0,0,0,0,0,1,1
4123,50,24,40,2.6,89,0,0,1,0,0,0,0,0,1,0
104,56,32,38,1.3,166,0,0,1,0,0,0,0,0,1,1
1737,44,19,70,0.2,230,0,0,0,1,0,0,1,0,0,0
3189,32,6,31,0.3,0,0,0,0,0,0,0,0,0,0,0
4467,55,30,99,0.1,0,0,0,0,0,1,0,0,0,0,0
3851,46,21,99,3.8,194,1,0,0,0,1,0,0,0,1,0
4107,47,22,81,2.9,0,0,0,0,0,0,0,0,0,0,1
2869,60,35,22,1.3,80,0,0,0,0,0,0,0,0,0,0
2015,30,5,141,0.8,0,0,0,0,0,0,0,0,0,1,0
2999,60,34,44,0.2,0,0,0,0,0,0,0,0,0,0,1
34,31,5,50,1.8,0,0,0,1,0,1,0,0,0,1,0
197,55,31,9,0.7,89,0,0,1,0,0,0,0,0,1,0
4363,30,4,18,0.3,84,0,0,1,1,0,0,0,0,1,0
2043,57,32,25,0.2,0,1,0,0,0,1,0,0,0,1,1
4356,43,19,35,0.7,0,0,0,0,0,0,0,0,0,0,0
4351,30,3,32,2.0,0,0,0,0,1,0,0,0,0,1,1
817,41,15,38,0.7,91,1,0,0,0,0,0,0,0,1,0
564,33,7,32,0.6,152,0,0,0,0,1,0,0,0,0,0
2778,56,31,61,1.3,0,0,0,1,0,1,0,0,0,1,1
4125,60,34,95,0.7,322,1,0,0,1,0,0,0,0,1,1
2617,44,20,65,2.5,0,1,0,0,0,0,0,0,0,1,0
74,28,3,135,3.3,0,1,0,0,0,0,0,0,0,0,1
855,59,33,113,2.0,77,1,0,0,0,0,0,0,0,1,0
309,62,38,91,3.8,0,0,0,0,0,0,0,1,0,1,0
2902,56,30,50,2.8,0,0,0,1,1,0,0,1,0,1,0
282,34,9,71,0.7,0,0,0,1,0,1,0,0,0,1,0
2340,33,9,44,1.2,0,0,0,0,0,0,0,0,0,0,0
4097,60,34,92,2.0,0,1,0,0,0,0,0,0,0,0,0
4193,62,37,31,0.2,0,0,1,0,0,0,0,0,0,1,0
547,44,14,44,2.0,180,0,1,0,0,1,0,1,1,1,1
2972,31,7,38,1.8,182,0,0,0,1,0,0,0,1,1,1
2672,30,5,131,0.5,0,0,1,0,0,1,1,0,0,0,0
2597,47,23,163,5.0,0,0,0,0,0,0,0,0,0,0,0
3539,56,30,60,2.2,0,0,0,0,0,1,0,0,0,0,0
4419,42,17,85,3.7,272,0,0,0,0,1,0,0,0,0,0
1158,41,16,99,1.0,0,0,0,0,0,1,0,0,0,1,0
1680,62,36,44,1.0,0,1,0,0,0,1,0,0,0,0,0
720,58,32,38,2.2,0,0,0,0,0,1,0,0,0,0,0
291,43,16,8,0.67,88,0,1,0,1,0,0,0,0,1,0
2481,55,30,64,1.9,0,1,0,0,1,0,0,0,0,0,0
540,25,-1,109,2.3,314,0,0,1,0,1,0,0,0,1,0
2727,45,19,69,2.8,220,0,0,0,0,0,0,0,0,1,1
2101,35,5,203,10.0,0,0,0,0,0,1,1,0,0,0,0
1036,53,28,55,0.9,119,0,0,1,0,0,0,0,0,1,1
1882,56,32,125,0.6,342,0,1,0,0,0,1,0,1,1,1
2377,47,23,160,6.67,0,1,0,0,0,0,0,0,0,0,0
1047,55,31,73,1.6,0,0,0,1,1,0,0,0,0,0,0
2065,29,5,83,1.5,0,0,1,0,0,0,0,0,0,1,1
2193,45,19,25,0.1,102,1,0,0,0,1,0,0,0,1,0
267,47,22,81,2.9,138,0,0,0,0,0,0,0,0,0,0
872,32,7,44,0.8,0,0,0,1,0,0,0,0,0,1,0
2878,45,19,122,4.1,0,0,0,1,1,0,1,0,0,1,0
689,54,30,18,0.3,0,0,0,0,0,0,0,1,1,1,0
2728,39,13,58,2.1,247,0,1,0,0,0,0,0,0,1,0
60,49,24,39,1.7,0,0,1,0,1,0,0,1,0,1,0
3778,66,41,14,0.6,0,0,0,1,1,0,0,0,0,0,0
4980,29,5,135,5.3,0,0,1,0,0,0,1,0,1,1,1
1189,42,17,115,0.4,0,1,0,0,0,0,0,0,0,1,0
1488,38,12,39,0.3,174,1,0,0,0,0,0,0,0,1,0
4233,32,7,134,3.3,0,1,0,0,0,0,0,0,0,1,0
2910,46,22,102,4.5,0,0,1,0,0,1,1,0,0,1,0
2997,57,33,80,1.6,0,0,0,1,1,0,0,0,0,0,0
4380,37,13,64,1.5,0,0,0,0,0,1,0,0,0,1,0
2424,38,12,89,1.4,0,0,0,1,1,0,0,0,0,0,0
4,35,8,45,1.0,0,0,0,1,1,0,0,0,0,0,1
395,60,35,64,2.8,0,1,0,0,0,0,0,0,0,0,0
2018,63,39,160,2.1,0,1,0,0,0,0,0,0,0,1,1
2084,36,9,44,1.0,101,0,0,1,1,0,0,1,0,1,0
535,51,25,132,0.3,0,0,0,0,0,0,0,0,0,1,0
3832,62,38,158,2.1,0,1,0,0,0,0,0,0,0,0,1
4482,40,14,28,0.8,0,1,0,0,0,1,0,0,0,0,0
3445,37,13,38,1.5,116,0,0,0,1,0,0,0,0,0,1
2996,42,18,103,3.33,0,0,0,0,0,0,1,1,1,1,1
602,29,5,135,0.6,0,1,0,0,0,0,0,0,0,0,0
2868,52,26,31,1.8,0,0,0,1,0,0,0,0,0,1,1
581,28,3,55,2.2,0,0,0,1,0,0,0,0,0,1,1
1437,28,3,123,0.8,146,0,0,0,0,0,0,0,0,0,0
4705,61,37,141,0.7,0,0,1,0,0,0,1,0,1,1,1
195,34,10,13,1.0,95,0,0,1,0,0,0,1,0,1,0
1263,35,5,85,4.0,0,0,0,1,0,1,0,0,0,1,0
172,38,13,171,7.8,0,1,0,0,0,0,0,0,0,1,0
3490,33,9,38,1.33,115,0,0,0,0,0,0,0,0,0,0
2429,33,7,58,2.2,0,0,0,1,1,0,0,0,0,1,1
2611,33,8,78,0.6,0,0,1,0,1,0,0,0,0,1,0
3658,60,35,24,0.1,0,0,0,0,0,0,0,0,0,0,0
1409,41,17,63,3.2,0,1,0,0,0,0,0,0,0,0,0
2241,26,0,14,0.4,94,0,0,1,0,0,0,0,0,1,0
2822,30,5,30,0.8,158,0,0,1,0,0,0,0,0,1,0
924,55,30,32,0.1,0,0,0,1,0,1,0,1,0,0,0
